class,ruletype,"linguistic pattern","order of arguments",patterntype,subject,predicate,object,condAB,condBA,supA,supB,supAB,AllConf,Coherence,Cosine,IR,Kulczynski,MaxConf,string
http://dbpedia.org/ontology/Book,predict_localized_l_for_s_given_p,Young,so,onegram,,http://dbpedia.org/property/author,,0.00184696569920844,1,7,3790,7,0.00184696569920844,0.00184356070582038,0.042976338829738,0.998153034300792,0.500923482849604,1,"{ dbo:Book in c_e and exists o : (e, dbp:author, o) in G } => { 'Young' in l_e(c,p,so) }"
http://dbpedia.org/ontology/Book,predict_localized_l_for_s_given_p,textbook,so,onegram,,http://dbpedia.org/property/author,,0.00131926121372032,1,5,3790,5,0.00131926121372032,0.00131752305665349,0.0363216356146074,0.99868073878628,0.50065963060686,1,"{ dbo:Book in c_e and exists o : (e, dbp:author, o) in G } => { 'textbook' in l_e(c,p,so) }"
http://dbpedia.org/ontology/Book,predict_localized_l_for_s_given_p,1953,so,onegram,,http://dbpedia.org/property/author,,0.00184696569920844,1,7,3790,7,0.00184696569920844,0.00184356070582038,0.042976338829738,0.998153034300792,0.500923482849604,1,"{ dbo:Book in c_e and exists o : (e, dbp:author, o) in G } => { '1953' in l_e(c,p,so) }"
http://dbpedia.org/ontology/Book,predict_localized_l_for_s_given_p,Filipino,so,onegram,,http://dbpedia.org/property/author,,0.00158311345646438,1,6,3790,6,0.00158311345646438,0.00158061116965227,0.039788358303207,0.998416886543536,0.500791556728232,1,"{ dbo:Book in c_e and exists o : (e, dbp:author, o) in G } => { 'Filipino' in l_e(c,p,so) }"
http://dbpedia.org/ontology/Book,predict_localized_l_for_s_given_p,crime,so,onegram,,http://dbpedia.org/property/author,,0.00870712401055409,1,33,3790,33,0.00870712401055409,0.00863196442584358,0.0933119714214317,0.991292875989446,0.504353562005277,1,"{ dbo:Book in c_e and exists o : (e, dbp:author, o) in G } => { 'crime' in l_e(c,p,so) }"
http://dbpedia.org/ontology/Book,predict_localized_l_for_s_given_p,comedy,so,onegram,,http://dbpedia.org/property/author,,0.00184696569920844,1,7,3790,7,0.00184696569920844,0.00184356070582038,0.042976338829738,0.998153034300792,0.500923482849604,1,"{ dbo:Book in c_e and exists o : (e, dbp:author, o) in G } => { 'comedy' in l_e(c,p,so) }"
http://dbpedia.org/ontology/Book,predict_localized_l_for_s_given_p,Robert,so,onegram,,http://dbpedia.org/property/author,,0.00184696569920844,1,7,3790,7,0.00184696569920844,0.00184356070582038,0.042976338829738,0.998153034300792,0.500923482849604,1,"{ dbo:Book in c_e and exists o : (e, dbp:author, o) in G } => { 'Robert' in l_e(c,p,so) }"
http://dbpedia.org/ontology/Book,predict_localized_l_for_s_given_p,1976,so,onegram,,http://dbpedia.org/property/author,,0.00158311345646438,1,6,3790,6,0.00158311345646438,0.00158061116965227,0.039788358303207,0.998416886543536,0.500791556728232,1,"{ dbo:Book in c_e and exists o : (e, dbp:author, o) in G } => { '1976' in l_e(c,p,so) }"
http://dbpedia.org/ontology/Book,predict_localized_l_for_s_given_p,collection,so,onegram,,http://dbpedia.org/property/author,,0.0398416886543536,1,151,3790,151,0.0398416886543536,0.0383151484394824,0.199603829257741,0.960158311345646,0.519920844327177,1,"{ dbo:Book in c_e and exists o : (e, dbp:author, o) in G } => { 'collection' in l_e(c,p,so) }"
http://dbpedia.org/ontology/Book,predict_localized_l_for_s_given_p,2010,so,onegram,,http://dbpedia.org/property/author,,0.00343007915567282,1,13,3790,13,0.00343007915567282,0.00341835393110702,0.058566877632949,0.996569920844327,0.501715039577836,1,"{ dbo:Book in c_e and exists o : (e, dbp:author, o) in G } => { '2010' in l_e(c,p,so) }"
http://dbpedia.org/ontology/Book,predict_localized_l_for_s_given_p,children's,so,onegram,,http://dbpedia.org/property/author,,0.0287598944591029,1,109,3790,109,0.0287598944591029,0.0279558861246473,0.1695874242363,0.971240105540897,0.514379947229551,1,"{ dbo:Book in c_e and exists o : (e, dbp:author, o) in G } => { 'children's' in l_e(c,p,so) }"
http://dbpedia.org/ontology/Book,predict_localized_l_for_s_given_p,2003,so,onegram,,http://dbpedia.org/property/author,,0.00606860158311346,1,23,3790,23,0.00606860158311346,0.00603199580382901,0.0779012296636803,0.993931398416886,0.503034300791557,1,"{ dbo:Book in c_e and exists o : (e, dbp:author, o) in G } => { '2003' in l_e(c,p,so) }"
http://dbpedia.org/ontology/Book,predict_localized_l_for_s_given_p,Chinese,so,onegram,,http://dbpedia.org/property/author,,0.00184696569920844,1,7,3790,7,0.00184696569920844,0.00184356070582038,0.042976338829738,0.998153034300792,0.500923482849604,1,"{ dbo:Book in c_e and exists o : (e, dbp:author, o) in G } => { 'Chinese' in l_e(c,p,so) }"
http://dbpedia.org/ontology/Book,predict_localized_l_for_s_given_p,1997,so,onegram,,http://dbpedia.org/property/author,,0.00448548812664908,1,17,3790,17,0.00448548812664908,0.00446545836616759,0.0669737868620931,0.995514511873351,0.502242744063325,1,"{ dbo:Book in c_e and exists o : (e, dbp:author, o) in G } => { '1997' in l_e(c,p,so) }"
http://dbpedia.org/ontology/Book,predict_localized_l_for_s_given_p,journalist,so,onegram,,http://dbpedia.org/property/author,,0.00580474934036939,1,22,3790,22,0.00580474934036939,0.00577124868835257,0.0761889056252247,0.994195250659631,0.502902374670185,1,"{ dbo:Book in c_e and exists o : (e, dbp:author, o) in G } => { 'journalist' in l_e(c,p,so) }"
http://dbpedia.org/ontology/Book,predict_localized_l_for_s_given_p,story,so,onegram,,http://dbpedia.org/property/author,,0.00976253298153034,1,37,3790,37,0.00976253298153034,0.00966814737392213,0.0988055311282235,0.99023746701847,0.504881266490765,1,"{ dbo:Book in c_e and exists o : (e, dbp:author, o) in G } => { 'story' in l_e(c,p,so) }"
http://dbpedia.org/ontology/Book,predict_localized_l_for_s_given_p,2005,so,onegram,,http://dbpedia.org/property/author,,0.00554089709762533,1,21,3790,21,0.00554089709762533,0.0055103647336657,0.0744372023764013,0.994459102902375,0.502770448548813,1,"{ dbo:Book in c_e and exists o : (e, dbp:author, o) in G } => { '2005' in l_e(c,p,so) }"
http://dbpedia.org/ontology/Book,predict_localized_l_for_s_given_p,York,so,onegram,,http://dbpedia.org/property/author,,0.00316622691292876,1,12,3790,12,0.00316622691292876,0.00315623356128353,0.0562692359369555,0.996833773087071,0.501583113456464,1,"{ dbo:Book in c_e and exists o : (e, dbp:author, o) in G } => { 'York' in l_e(c,p,so) }"
http://dbpedia.org/ontology/Book,predict_localized_l_for_s_given_p,Joseph,so,onegram,,http://dbpedia.org/property/author,,0.00158311345646438,1,6,3790,6,0.00158311345646438,0.00158061116965227,0.039788358303207,0.998416886543536,0.500791556728232,1,"{ dbo:Book in c_e and exists o : (e, dbp:author, o) in G } => { 'Joseph' in l_e(c,p,so) }"
http://dbpedia.org/ontology/Book,predict_localized_l_for_s_given_p,books,so,onegram,,http://dbpedia.org/property/author,,0.00263852242744063,1,10,3790,10,0.00263852242744063,0.00263157894736842,0.0513665496937514,0.997361477572559,0.50131926121372,1,"{ dbo:Book in c_e and exists o : (e, dbp:author, o) in G } => { 'books' in l_e(c,p,so) }"
http://dbpedia.org/ontology/Book,predict_localized_l_for_s_given_p,anthology,so,onegram,,http://dbpedia.org/property/author,,0.00184696569920844,1,7,3790,7,0.00184696569920844,0.00184356070582038,0.042976338829738,0.998153034300792,0.500923482849604,1,"{ dbo:Book in c_e and exists o : (e, dbp:author, o) in G } => { 'anthology' in l_e(c,p,so) }"
http://dbpedia.org/ontology/Book,predict_localized_l_for_s_given_p,1984,so,onegram,,http://dbpedia.org/property/author,,0.00237467018469657,1,9,3790,9,0.00237467018469657,0.00236904448539089,0.0487305877729437,0.997625329815303,0.501187335092348,1,"{ dbo:Book in c_e and exists o : (e, dbp:author, o) in G } => { '1984' in l_e(c,p,so) }"
http://dbpedia.org/ontology/Book,predict_localized_l_for_s_given_p,novel,so,onegram,,http://dbpedia.org/property/author,,0.302902374670185,1,1148,3790,1148,0.302902374670185,0.23248278655326,0.550365673593643,0.697097625329815,0.651451187335092,1,"{ dbo:Book in c_e and exists o : (e, dbp:author, o) in G } => { 'novel' in l_e(c,p,so) }"
http://dbpedia.org/ontology/Book,predict_localized_l_for_s_given_p,1972,so,onegram,,http://dbpedia.org/property/author,,0.00237467018469657,1,9,3790,9,0.00237467018469657,0.00236904448539089,0.0487305877729437,0.997625329815303,0.501187335092348,1,"{ dbo:Book in c_e and exists o : (e, dbp:author, o) in G } => { '1972' in l_e(c,p,so) }"
http://dbpedia.org/ontology/Book,predict_localized_l_for_s_given_p,1998,so,onegram,,http://dbpedia.org/property/author,,0.00395778364116095,1,15,3790,15,0.00395778364116095,0.00394218134034166,0.0629109182985032,0.996042216358839,0.501978891820581,1,"{ dbo:Book in c_e and exists o : (e, dbp:author, o) in G } => { '1998' in l_e(c,p,so) }"
http://dbpedia.org/ontology/Book,predict_localized_l_for_s_given_p,original,so,onegram,,http://dbpedia.org/property/author,,0.00712401055408971,1,27,3790,27,0.00712401055408971,0.00707361802462667,0.0844038539054332,0.99287598944591,0.503562005277045,1,"{ dbo:Book in c_e and exists o : (e, dbp:author, o) in G } => { 'original' in l_e(c,p,so) }"
http://dbpedia.org/ontology/Book,predict_localized_l_for_s_given_p,2016,so,onegram,,http://dbpedia.org/property/author,,0.00263852242744063,1,10,3790,10,0.00263852242744063,0.00263157894736842,0.0513665496937514,0.997361477572559,0.50131926121372,1,"{ dbo:Book in c_e and exists o : (e, dbp:author, o) in G } => { '2016' in l_e(c,p,so) }"
http://dbpedia.org/ontology/Book,predict_localized_l_for_s_given_p,Canadian,so,onegram,,http://dbpedia.org/property/author,,0.00448548812664908,1,17,3790,17,0.00448548812664908,0.00446545836616759,0.0669737868620931,0.995514511873351,0.502242744063325,1,"{ dbo:Book in c_e and exists o : (e, dbp:author, o) in G } => { 'Canadian' in l_e(c,p,so) }"
http://dbpedia.org/ontology/Book,predict_localized_l_for_s_given_p,William,so,onegram,,http://dbpedia.org/property/author,,0.00237467018469657,1,9,3790,9,0.00237467018469657,0.00236904448539089,0.0487305877729437,0.997625329815303,0.501187335092348,1,"{ dbo:Book in c_e and exists o : (e, dbp:author, o) in G } => { 'William' in l_e(c,p,so) }"
http://dbpedia.org/ontology/Book,predict_localized_l_for_s_given_p,alternate,so,onegram,,http://dbpedia.org/property/author,,0.00184696569920844,1,7,3790,7,0.00184696569920844,0.00184356070582038,0.042976338829738,0.998153034300792,0.500923482849604,1,"{ dbo:Book in c_e and exists o : (e, dbp:author, o) in G } => { 'alternate' in l_e(c,p,so) }"
http://dbpedia.org/ontology/Book,predict_localized_l_for_s_given_p,epistolary,so,onegram,,http://dbpedia.org/property/author,,0.00131926121372032,1,5,3790,5,0.00131926121372032,0.00131752305665349,0.0363216356146074,0.99868073878628,0.50065963060686,1,"{ dbo:Book in c_e and exists o : (e, dbp:author, o) in G } => { 'epistolary' in l_e(c,p,so) }"
http://dbpedia.org/ontology/Book,predict_localized_l_for_s_given_p,1939,so,onegram,,http://dbpedia.org/property/author,,0.00131926121372032,1,5,3790,5,0.00131926121372032,0.00131752305665349,0.0363216356146074,0.99868073878628,0.50065963060686,1,"{ dbo:Book in c_e and exists o : (e, dbp:author, o) in G } => { '1939' in l_e(c,p,so) }"
http://dbpedia.org/ontology/Book,predict_localized_l_for_s_given_p,2011,so,onegram,,http://dbpedia.org/property/author,,0.00422163588390501,1,16,3790,16,0.00422163588390501,0.00420388859695218,0.0649741170305916,0.995778364116095,0.502110817941953,1,"{ dbo:Book in c_e and exists o : (e, dbp:author, o) in G } => { '2011' in l_e(c,p,so) }"
http://dbpedia.org/ontology/Book,predict_localized_l_for_s_given_p,final,so,onegram,,http://dbpedia.org/property/author,,0.00131926121372032,1,5,3790,5,0.00131926121372032,0.00131752305665349,0.0363216356146074,0.99868073878628,0.50065963060686,1,"{ dbo:Book in c_e and exists o : (e, dbp:author, o) in G } => { 'final' in l_e(c,p,so) }"
http://dbpedia.org/ontology/Book,predict_localized_l_for_s_given_p,1980,so,onegram,,http://dbpedia.org/property/author,,0.00263852242744063,1,10,3790,10,0.00263852242744063,0.00263157894736842,0.0513665496937514,0.997361477572559,0.50131926121372,1,"{ dbo:Book in c_e and exists o : (e, dbp:author, o) in G } => { '1980' in l_e(c,p,so) }"
http://dbpedia.org/ontology/Book,predict_localized_l_for_s_given_p,Culture,so,onegram,,http://dbpedia.org/property/author,,0.00158311345646438,1,6,3790,6,0.00158311345646438,0.00158061116965227,0.039788358303207,0.998416886543536,0.500791556728232,1,"{ dbo:Book in c_e and exists o : (e, dbp:author, o) in G } => { 'Culture' in l_e(c,p,so) }"
http://dbpedia.org/ontology/Book,predict_localized_l_for_s_given_p,1993,so,onegram,,http://dbpedia.org/property/author,,0.00527704485488127,1,20,3790,20,0.00527704485488127,0.005249343832021,0.0726432712292148,0.994722955145119,0.502638522427441,1,"{ dbo:Book in c_e and exists o : (e, dbp:author, o) in G } => { '1993' in l_e(c,p,so) }"
http://dbpedia.org/ontology/Book,predict_localized_l_for_s_given_p,created,so,onegram,,http://dbpedia.org/property/author,,0.00131926121372032,1,5,3790,5,0.00131926121372032,0.00131752305665349,0.0363216356146074,0.99868073878628,0.50065963060686,1,"{ dbo:Book in c_e and exists o : (e, dbp:author, o) in G } => { 'created' in l_e(c,p,so) }"
http://dbpedia.org/ontology/Book,predict_localized_l_for_s_given_p,1978,so,onegram,,http://dbpedia.org/property/author,,0.00263852242744063,1,10,3790,10,0.00263852242744063,0.00263157894736842,0.0513665496937514,0.997361477572559,0.50131926121372,1,"{ dbo:Book in c_e and exists o : (e, dbp:author, o) in G } => { '1978' in l_e(c,p,so) }"
http://dbpedia.org/ontology/Book,predict_localized_l_for_s_given_p,book,so,onegram,,http://dbpedia.org/property/author,,0.156200527704485,1,592,3790,592,0.156200527704485,0.135098128708352,0.395222124512894,0.843799472295515,0.578100263852243,1,"{ dbo:Book in c_e and exists o : (e, dbp:author, o) in G } => { 'book' in l_e(c,p,so) }"
http://dbpedia.org/ontology/Book,predict_localized_l_for_s_given_p,columnist,so,onegram,,http://dbpedia.org/property/author,,0.00131926121372032,1,5,3790,5,0.00131926121372032,0.00131752305665349,0.0363216356146074,0.99868073878628,0.50065963060686,1,"{ dbo:Book in c_e and exists o : (e, dbp:author, o) in G } => { 'columnist' in l_e(c,p,so) }"
http://dbpedia.org/ontology/Book,predict_localized_l_for_s_given_p,1996,so,onegram,,http://dbpedia.org/property/author,,0.0029023746701847,1,11,3790,11,0.0029023746701847,0.00289397526966588,0.0538736918187783,0.997097625329815,0.501451187335092,1,"{ dbo:Book in c_e and exists o : (e, dbp:author, o) in G } => { '1996' in l_e(c,p,so) }"
http://dbpedia.org/ontology/Book,predict_localized_l_for_s_given_p,satirical,so,onegram,,http://dbpedia.org/property/author,,0.00211081794195251,1,8,3790,8,0.00211081794195251,0.00210637177461822,0.0459436387539397,0.997889182058048,0.501055408970976,1,"{ dbo:Book in c_e and exists o : (e, dbp:author, o) in G } => { 'satirical' in l_e(c,p,so) }"
http://dbpedia.org/ontology/Book,predict_localized_l_for_s_given_p,1954,so,onegram,,http://dbpedia.org/property/author,,0.00237467018469657,1,9,3790,9,0.00237467018469657,0.00236904448539089,0.0487305877729437,0.997625329815303,0.501187335092348,1,"{ dbo:Book in c_e and exists o : (e, dbp:author, o) in G } => { '1954' in l_e(c,p,so) }"
http://dbpedia.org/ontology/Book,predict_localized_l_for_s_given_p,1968,so,onegram,,http://dbpedia.org/property/author,,0.00158311345646438,1,6,3790,6,0.00158311345646438,0.00158061116965227,0.039788358303207,0.998416886543536,0.500791556728232,1,"{ dbo:Book in c_e and exists o : (e, dbp:author, o) in G } => { '1968' in l_e(c,p,so) }"
http://dbpedia.org/ontology/Book,predict_localized_l_for_s_given_p,1981,so,onegram,,http://dbpedia.org/property/author,,0.00184696569920844,1,7,3790,7,0.00184696569920844,0.00184356070582038,0.042976338829738,0.998153034300792,0.500923482849604,1,"{ dbo:Book in c_e and exists o : (e, dbp:author, o) in G } => { '1981' in l_e(c,p,so) }"
http://dbpedia.org/ontology/Book,predict_localized_l_for_s_given_p,James,so,onegram,,http://dbpedia.org/property/author,,0.00237467018469657,1,9,3790,9,0.00237467018469657,0.00236904448539089,0.0487305877729437,0.997625329815303,0.501187335092348,1,"{ dbo:Book in c_e and exists o : (e, dbp:author, o) in G } => { 'James' in l_e(c,p,so) }"
http://dbpedia.org/ontology/Book,predict_localized_l_for_s_given_p,artist,so,onegram,,http://dbpedia.org/property/author,,0.00184696569920844,1,7,3790,7,0.00184696569920844,0.00184356070582038,0.042976338829738,0.998153034300792,0.500923482849604,1,"{ dbo:Book in c_e and exists o : (e, dbp:author, o) in G } => { 'artist' in l_e(c,p,so) }"
http://dbpedia.org/ontology/Book,predict_localized_l_for_s_given_p,British,so,onegram,,http://dbpedia.org/property/author,,0.0258575197889182,1,98,3790,98,0.0258575197889182,0.0252057613168724,0.160802735638789,0.974142480211082,0.512928759894459,1,"{ dbo:Book in c_e and exists o : (e, dbp:author, o) in G } => { 'British' in l_e(c,p,so) }"
http://dbpedia.org/ontology/Book,predict_localized_l_for_s_given_p,graphic,so,onegram,,http://dbpedia.org/property/author,,0.00131926121372032,1,5,3790,5,0.00131926121372032,0.00131752305665349,0.0363216356146074,0.99868073878628,0.50065963060686,1,"{ dbo:Book in c_e and exists o : (e, dbp:author, o) in G } => { 'graphic' in l_e(c,p,so) }"
http://dbpedia.org/ontology/Book,predict_localized_l_for_s_given_p,Jack,so,onegram,,http://dbpedia.org/property/author,,0.00184696569920844,1,7,3790,7,0.00184696569920844,0.00184356070582038,0.042976338829738,0.998153034300792,0.500923482849604,1,"{ dbo:Book in c_e and exists o : (e, dbp:author, o) in G } => { 'Jack' in l_e(c,p,so) }"
http://dbpedia.org/ontology/Book,predict_localized_l_for_s_given_p,novelist,so,onegram,,http://dbpedia.org/property/author,,0.00606860158311346,1,23,3790,23,0.00606860158311346,0.00603199580382901,0.0779012296636803,0.993931398416886,0.503034300791557,1,"{ dbo:Book in c_e and exists o : (e, dbp:author, o) in G } => { 'novelist' in l_e(c,p,so) }"
http://dbpedia.org/ontology/Book,predict_localized_l_for_s_given_p,German,so,onegram,,http://dbpedia.org/property/author,,0.00659630606860158,1,25,3790,25,0.00659630606860158,0.00655307994757536,0.0812176462882395,0.993403693931398,0.503298153034301,1,"{ dbo:Book in c_e and exists o : (e, dbp:author, o) in G } => { 'German' in l_e(c,p,so) }"
http://dbpedia.org/ontology/Book,predict_localized_l_for_s_given_p,professor,so,onegram,,http://dbpedia.org/property/author,,0.00158311345646438,1,6,3790,6,0.00158311345646438,0.00158061116965227,0.039788358303207,0.998416886543536,0.500791556728232,1,"{ dbo:Book in c_e and exists o : (e, dbp:author, o) in G } => { 'professor' in l_e(c,p,so) }"
http://dbpedia.org/ontology/Book,predict_localized_l_for_s_given_p,compiled,so,onegram,,http://dbpedia.org/property/author,,0.0029023746701847,1,11,3790,11,0.0029023746701847,0.00289397526966588,0.0538736918187783,0.997097625329815,0.501451187335092,1,"{ dbo:Book in c_e and exists o : (e, dbp:author, o) in G } => { 'compiled' in l_e(c,p,so) }"
http://dbpedia.org/ontology/Book,predict_localized_l_for_s_given_p,psychological,so,onegram,,http://dbpedia.org/property/author,,0.00131926121372032,1,5,3790,5,0.00131926121372032,0.00131752305665349,0.0363216356146074,0.99868073878628,0.50065963060686,1,"{ dbo:Book in c_e and exists o : (e, dbp:author, o) in G } => { 'psychological' in l_e(c,p,so) }"
http://dbpedia.org/ontology/Book,predict_localized_l_for_s_given_p,picture,so,onegram,,http://dbpedia.org/property/author,,0.00686015831134565,1,26,3790,26,0.00686015831134565,0.00681341719077568,0.082826072654362,0.993139841688654,0.503430079155673,1,"{ dbo:Book in c_e and exists o : (e, dbp:author, o) in G } => { 'picture' in l_e(c,p,so) }"
http://dbpedia.org/ontology/Book,predict_localized_l_for_s_given_p,Journey,so,onegram,,http://dbpedia.org/property/author,,0.00131926121372032,1,5,3790,5,0.00131926121372032,0.00131752305665349,0.0363216356146074,0.99868073878628,0.50065963060686,1,"{ dbo:Book in c_e and exists o : (e, dbp:author, o) in G } => { 'Journey' in l_e(c,p,so) }"
http://dbpedia.org/ontology/Book,predict_localized_l_for_s_given_p,Times,so,onegram,,http://dbpedia.org/property/author,,0.00343007915567282,1,13,3790,13,0.00343007915567282,0.00341835393110702,0.058566877632949,0.996569920844327,0.501715039577836,1,"{ dbo:Book in c_e and exists o : (e, dbp:author, o) in G } => { 'Times' in l_e(c,p,so) }"
http://dbpedia.org/ontology/Book,predict_localized_l_for_s_given_p,tenth,so,onegram,,http://dbpedia.org/property/author,,0.00263852242744063,1,10,3790,10,0.00263852242744063,0.00263157894736842,0.0513665496937514,0.997361477572559,0.50131926121372,1,"{ dbo:Book in c_e and exists o : (e, dbp:author, o) in G } => { 'tenth' in l_e(c,p,so) }"
http://dbpedia.org/ontology/Book,predict_localized_l_for_s_given_p,Nobel,so,onegram,,http://dbpedia.org/property/author,,0.00369393139841689,1,14,3790,14,0.00369393139841689,0.00368033648790747,0.0607777212341569,0.996306068601583,0.501846965699208,1,"{ dbo:Book in c_e and exists o : (e, dbp:author, o) in G } => { 'Nobel' in l_e(c,p,so) }"
http://dbpedia.org/ontology/Book,predict_localized_l_for_s_given_p,1991,so,onegram,,http://dbpedia.org/property/author,,0.00211081794195251,1,8,3790,8,0.00211081794195251,0.00210637177461822,0.0459436387539397,0.997889182058048,0.501055408970976,1,"{ dbo:Book in c_e and exists o : (e, dbp:author, o) in G } => { '1991' in l_e(c,p,so) }"
http://dbpedia.org/ontology/Book,predict_localized_l_for_s_given_p,1983,so,onegram,,http://dbpedia.org/property/author,,0.00211081794195251,1,8,3790,8,0.00211081794195251,0.00210637177461822,0.0459436387539397,0.997889182058048,0.501055408970976,1,"{ dbo:Book in c_e and exists o : (e, dbp:author, o) in G } => { '1983' in l_e(c,p,so) }"
http://dbpedia.org/ontology/Book,predict_localized_l_for_s_given_p,adults,so,onegram,,http://dbpedia.org/property/author,,0.00184696569920844,1,7,3790,7,0.00184696569920844,0.00184356070582038,0.042976338829738,0.998153034300792,0.500923482849604,1,"{ dbo:Book in c_e and exists o : (e, dbp:author, o) in G } => { 'adults' in l_e(c,p,so) }"
http://dbpedia.org/ontology/Book,predict_localized_l_for_s_given_p,Brazilian,so,onegram,,http://dbpedia.org/property/author,,0.00131926121372032,1,5,3790,5,0.00131926121372032,0.00131752305665349,0.0363216356146074,0.99868073878628,0.50065963060686,1,"{ dbo:Book in c_e and exists o : (e, dbp:author, o) in G } => { 'Brazilian' in l_e(c,p,so) }"
http://dbpedia.org/ontology/Book,predict_localized_l_for_s_given_p,mystery,so,onegram,,http://dbpedia.org/property/author,,0.00765171503957784,1,29,3790,29,0.00765171503957784,0.0075936108929039,0.0874740821019451,0.992348284960422,0.503825857519789,1,"{ dbo:Book in c_e and exists o : (e, dbp:author, o) in G } => { 'mystery' in l_e(c,p,so) }"
http://dbpedia.org/ontology/Book,predict_localized_l_for_s_given_p,humorist,so,onegram,,http://dbpedia.org/property/author,,0.00131926121372032,1,5,3790,5,0.00131926121372032,0.00131752305665349,0.0363216356146074,0.99868073878628,0.50065963060686,1,"{ dbo:Book in c_e and exists o : (e, dbp:author, o) in G } => { 'humorist' in l_e(c,p,so) }"
http://dbpedia.org/ontology/Book,predict_localized_l_for_s_given_p,three,so,onegram,,http://dbpedia.org/property/author,,0.00211081794195251,1,8,3790,8,0.00211081794195251,0.00210637177461822,0.0459436387539397,0.997889182058048,0.501055408970976,1,"{ dbo:Book in c_e and exists o : (e, dbp:author, o) in G } => { 'three' in l_e(c,p,so) }"
http://dbpedia.org/ontology/Book,predict_localized_l_for_s_given_p,Spanish,so,onegram,,http://dbpedia.org/property/author,,0.00369393139841689,1,14,3790,14,0.00369393139841689,0.00368033648790747,0.0607777212341569,0.996306068601583,0.501846965699208,1,"{ dbo:Book in c_e and exists o : (e, dbp:author, o) in G } => { 'Spanish' in l_e(c,p,so) }"
http://dbpedia.org/ontology/Book,predict_localized_l_for_s_given_p,"the third novel in the",so,fivegram,,http://dbpedia.org/property/author,,0.00131926121372032,1,5,3790,5,0.00131926121372032,0.00131752305665349,0.0363216356146074,0.99868073878628,0.50065963060686,1,"{ dbo:Book in c_e and exists o : (e, dbp:author, o) in G } => { 'the third novel in the' in l_e(c,p,so) }"
http://dbpedia.org/ontology/Book,predict_localized_l_for_s_given_p,"is a 1993 book by",so,fivegram,,http://dbpedia.org/property/author,,0.00131926121372032,1,5,3790,5,0.00131926121372032,0.00131752305665349,0.0363216356146074,0.99868073878628,0.50065963060686,1,"{ dbo:Book in c_e and exists o : (e, dbp:author, o) in G } => { 'is a 1993 book by' in l_e(c,p,so) }"
http://dbpedia.org/ontology/Book,predict_localized_l_for_s_given_p,"is a short story collection",so,fivegram,,http://dbpedia.org/property/author,,0.00184696569920844,1,7,3790,7,0.00184696569920844,0.00184356070582038,0.042976338829738,0.998153034300792,0.500923482849604,1,"{ dbo:Book in c_e and exists o : (e, dbp:author, o) in G } => { 'is a short story collection' in l_e(c,p,so) }"
http://dbpedia.org/ontology/Book,predict_localized_l_for_s_given_p,"collection of short stories by",so,fivegram,,http://dbpedia.org/property/author,,0.00316622691292876,1,12,3790,12,0.00316622691292876,0.00315623356128353,0.0562692359369555,0.996833773087071,0.501583113456464,1,"{ dbo:Book in c_e and exists o : (e, dbp:author, o) in G } => { 'collection of short stories by' in l_e(c,p,so) }"
http://dbpedia.org/ontology/Book,predict_localized_l_for_s_given_p,"a novel by American author",so,fivegram,,http://dbpedia.org/property/author,,0.00211081794195251,1,8,3790,8,0.00211081794195251,0.00210637177461822,0.0459436387539397,0.997889182058048,0.501055408970976,1,"{ dbo:Book in c_e and exists o : (e, dbp:author, o) in G } => { 'a novel by American author' in l_e(c,p,so) }"
http://dbpedia.org/ontology/Book,predict_localized_l_for_s_given_p,"is the third novel in",so,fivegram,,http://dbpedia.org/property/author,,0.00158311345646438,1,6,3790,6,0.00158311345646438,0.00158061116965227,0.039788358303207,0.998416886543536,0.500791556728232,1,"{ dbo:Book in c_e and exists o : (e, dbp:author, o) in G } => { 'is the third novel in' in l_e(c,p,so) }"
http://dbpedia.org/ontology/Book,predict_localized_l_for_s_given_p,"novel by the American writer",so,fivegram,,http://dbpedia.org/property/author,,0.0029023746701847,1,11,3790,11,0.0029023746701847,0.00289397526966588,0.0538736918187783,0.997097625329815,0.501451187335092,1,"{ dbo:Book in c_e and exists o : (e, dbp:author, o) in G } => { 'novel by the American writer' in l_e(c,p,so) }"
http://dbpedia.org/ontology/Book,predict_localized_l_for_s_given_p,"a novel by Australian author",so,fivegram,,http://dbpedia.org/property/author,,0.00131926121372032,1,5,3790,5,0.00131926121372032,0.00131752305665349,0.0363216356146074,0.99868073878628,0.50065963060686,1,"{ dbo:Book in c_e and exists o : (e, dbp:author, o) in G } => { 'a novel by Australian author' in l_e(c,p,so) }"
http://dbpedia.org/ontology/Book,predict_localized_l_for_s_given_p,"is a non-fiction book by",so,fivegram,,http://dbpedia.org/property/author,,0.00369393139841689,1,14,3790,14,0.00369393139841689,0.00368033648790747,0.0607777212341569,0.996306068601583,0.501846965699208,1,"{ dbo:Book in c_e and exists o : (e, dbp:author, o) in G } => { 'is a non-fiction book by' in l_e(c,p,so) }"
http://dbpedia.org/ontology/Book,predict_localized_l_for_s_given_p,"science fiction novel by British",so,fivegram,,http://dbpedia.org/property/author,,0.00211081794195251,1,8,3790,8,0.00211081794195251,0.00210637177461822,0.0459436387539397,0.997889182058048,0.501055408970976,1,"{ dbo:Book in c_e and exists o : (e, dbp:author, o) in G } => { 'science fiction novel by British' in l_e(c,p,so) }"
